Movie	Budget	Best actors	Top dollar actors	Genre	MPAA rating	Country	Sequel	Summer release	Holiday release	Christmas release	First weekend	Ebert review	Opening screens	Month released (1998)	Total domestic gross	Oscar nominations	Oscars	Nominations (in/out of release)	Log budget	Log 1st weekend	Log domestic	First weekend per screen	No budget	Ebert missing	Log opening screens	Log $ per screen	Few screens	Action	Childrens	Comedy	Documentary	Drama	Horror	SF	Thriller	G	PG	PG-13	R	NC-17	U	UK gross	Logged UK gross
There's Something About Mary	2.500000000e+001	0.000000000e+000	0.000000000e+000	Comedy	R	USA	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.374064400e+001	3.000000000e+000	2.186000000e+003	July	1.764830000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.397940009e+000	1.138007088e+000	2.246702878e+000	6.285747484e-003	0.000000000e+000	0.000000000e+000	3.339650158e+000	-2.201643070e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.566500000e+001	1.194930399e+000
Thursday		0.000000000e+000	0.000000000e+000	Drama	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.971000000e-003		2.000000000e+000	November	1.971000000e-003	0.000000000e+000	0.000000000e+000	0.000000000e+000		-2.705313376e+000	-2.705313376e+000	9.855000000e-004	1.000000000e+000	1.000000000e+000	3.010299957e-001	-3.006343371e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Truman Show, The	6.000000000e+001	1.000000000e+000	1.000000000e+000	Comedy	PG	USA	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	3.154212100e+001	4.000000000e+000	2.315000000e+003	June	1.256030000e+002	0.000000000e+000	0.000000000e+000	2.000000000e+000	1.778151250e+000	1.498890893e+000	2.099000013e+000	1.362510626e-002	0.000000000e+000	0.000000000e+000	3.364550995e+000	-1.865660102e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	9.771000000e+000	9.899390133e-001
Twilight		1.000000000e+000	0.000000000e+000	Drama	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.866411000e+000	2.000000000e+000	1.351000000e+003	March	1.503000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000		7.683724863e-001	1.176958981e+000	4.342273131e-003	1.000000000e+000	0.000000000e+000	3.130655349e+000	-2.362282863e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Two Girls and a Guy	1.000000000e+000	1.000000000e+000	0.000000000e+000	Drama	NC-17	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.494230000e-001	1.000000000e+000	3.160000000e+002	April	1.950000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	-1.874723344e-001	2.900346114e-001	2.055136076e-003	0.000000000e+000	0.000000000e+000	2.499687083e+000	-2.687159417e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000		
U.S. Marshals	6.000000000e+001	1.000000000e+000	1.000000000e+000	Action	PG-13	USA	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.686398800e+001	2.500000000e+000	2.817000000e+003	March	5.782300000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.778151250e+000	1.226960284e+000	1.762100620e+000	5.986506212e-003	0.000000000e+000	0.000000000e+000	3.449786847e+000	-2.222826562e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.174000000e+000	3.372595398e-001
Un air de famille (Family Resemblances)		0.000000000e+000	0.000000000e+000	Drama	U	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.576370000e-001		2.000000000e+000	June	3.168720000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-5.889917665e-001	-4.991161350e-001	1.288185000e-001	1.000000000e+000	1.000000000e+000	3.010299957e-001	-8.900217622e-001	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000		
Unagi (The Eel)		0.000000000e+000	0.000000000e+000	Drama	U	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.987900000e-002		3.000000000e+000	August	3.946320000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-1.524633942e+000	-4.038077015e-001	9.959666667e-003	1.000000000e+000	1.000000000e+000	4.771212547e-001	-2.001755196e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000		
Unmade Beds		0.000000000e+000	0.000000000e+000	Documentary	U	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	9.615000000e-003	2.500000000e+000	1.000000000e+000	August	9.615000000e-003	0.000000000e+000	0.000000000e+000	0.000000000e+000		-2.017050711e+000	-2.017050711e+000	9.615000000e-003	1.000000000e+000	0.000000000e+000	0.000000000e+000	-2.017050711e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000		
Urban Legend	1.400000000e+001	0.000000000e+000	0.000000000e+000	Horror	R	English	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.051544400e+001	2.000000000e+000	2.257000000e+003	September	3.804800000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.146128036e+000	1.021827615e+000	1.580331833e+000	4.659035888e-003	0.000000000e+000	0.000000000e+000	3.353531559e+000	-2.331703944e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.146000000e+000	5.918461763e-002
Vampires	2.000000000e+001	1.000000000e+000	0.000000000e+000	Horror	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	9.106497000e+000	2.000000000e+000	1.793000000e+003	November	2.024100000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.301029996e+000	9.593513489e-001	1.306231965e+000	5.078916341e-003	0.000000000e+000	0.000000000e+000	3.253580290e+000	-2.294228941e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Velvet Goldmine		0.000000000e+000	0.000000000e+000	Drama	R	English	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.017870000e-001	2.000000000e+000	8.500000000e+001	November	1.043000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		-5.202994721e-001	1.828430843e-002	3.550435294e-003	1.000000000e+000	0.000000000e+000	1.929418926e+000	-2.449718398e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Very Bad Things	1.000000000e+001	0.000000000e+000	0.000000000e+000	Thriller	R	USA	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	3.245853000e+000	1.000000000e+000	1.260000000e+003	November	9.801000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	5.113288474e-001	9.912703892e-001	2.576073810e-003	0.000000000e+000	0.000000000e+000	3.100370545e+000	-2.589041698e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Vietnam Long Time Coming		0.000000000e+000	0.000000000e+000	Documentary	U	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	8.630000000e-004		2.000000000e+000	November	9.510000000e-003	0.000000000e+000	0.000000000e+000	0.000000000e+000		-3.063989204e+000	-2.021819483e+000	4.315000000e-004	1.000000000e+000	1.000000000e+000	3.010299957e-001	-3.365019200e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000		
Vor (The Thief)	2.000000000e+000	0.000000000e+000	0.000000000e+000	Drama	R	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	3.334000000e-002	3.000000000e+000	3.000000000e+000	July	1.126000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.010299957e-001	-1.477034405e+000	5.153839052e-002	1.111333333e-002	0.000000000e+000	0.000000000e+000	4.771212547e-001	-1.954155659e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Wag the Dog	1.500000000e+001	2.000000000e+000	0.000000000e+000	Comedy	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	7.778122000e+000	4.000000000e+000	1.665000000e+003	January	4.302200000e+001	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.176091259e+000	8.908747508e-001	1.633690596e+000	4.671544745e-003	0.000000000e+000	0.000000000e+000	3.221414238e+000	-2.330539487e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.915390000e-001	-5.353033402e-001
Waterboy, The	2.300000000e+001	1.000000000e+000	1.000000000e+000	Comedy	PG-13	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.941407100e+001	1.000000000e+000	2.664000000e+003	November	1.614870000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.361727836e+000	1.595651295e+000	2.208137567e+000	1.479507170e-002	0.000000000e+000	0.000000000e+000	3.425534220e+000	-1.829882926e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.432000000e+000	5.355472792e-001
Wedding Singer, The		0.000000000e+000	1.000000000e+000	Comedy	PG-13	USA	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	2.191712700e+001	1.000000000e+000	2.821000000e+003	February	8.022400000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000		1.340783624e+000	1.904304312e+000	7.769275789e-003	1.000000000e+000	0.000000000e+000	3.450403086e+000	-2.109619462e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	9.241000000e+000	9.657189702e-001
Welcome to Woop Woop		0.000000000e+000	0.000000000e+000	Comedy	R	English	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.981200000e-002		5.000000000e+000	November	3.547100000e-002	0.000000000e+000	0.000000000e+000	0.000000000e+000		-1.703071681e+000	-1.450126568e+000	3.962400000e-003	1.000000000e+000	1.000000000e+000	6.989700043e-001	-2.402041685e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Western		0.000000000e+000	0.000000000e+000	Comedy	U	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.109420000e-001	2.000000000e+000		July	2.008400000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-9.549040092e-001	-6.971497873e-001		1.000000000e+000	0.000000000e+000				0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000		
What Dreams May Come	8.500000000e+001	1.000000000e+000	1.000000000e+000	Drama	PG-13	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.583359200e+001	3.500000000e+000	2.526000000e+003	October	5.535000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.929418926e+000	1.199579450e+000	1.743117625e+000	6.268247031e-003	0.000000000e+000	0.000000000e+000	3.402433346e+000	-2.202853896e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.531000000e+000	1.849751907e-001
Whatever		0.000000000e+000	0.000000000e+000	Drama	R	USA	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	4.634700000e-002	3.000000000e+000	3.500000000e+001	July	3.070370000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-1.333978372e+000	-5.128092860e-001	1.324200000e-003	1.000000000e+000	0.000000000e+000	1.544068044e+000	-2.878046416e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Why Do Fools Fall in Love		0.000000000e+000	0.000000000e+000	Drama	R	USA	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	3.946382000e+000	2.000000000e+000	1.369000000e+003	August	1.241300000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000		5.961991216e-001	1.093876755e+000	2.882674945e-003	1.000000000e+000	0.000000000e+000	3.136403448e+000	-2.540204327e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Wide Awake		0.000000000e+000	1.000000000e+000	Childrens	PG	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	9.587500000e-002	2.000000000e+000	2.900000000e+001	March	2.582120000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-1.018294623e+000	-5.880235784e-001	3.306034483e-003	1.000000000e+000	0.000000000e+000	1.462397998e+000	-2.480692621e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		
Wild Man Blues		0.000000000e+000	0.000000000e+000	Documentary	PG	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.445800000e-002	3.000000000e+000	3.000000000e+000	April	4.257880000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000		-1.263938312e+000	-3.708065825e-001	1.815266667e-002	1.000000000e+000	0.000000000e+000	4.771212547e-001	-1.741059567e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		
Wild Things	2.000000000e+001	1.000000000e+000	0.000000000e+000	Drama	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	9.622444000e+000	3.000000000e+000	2.177000000e+003	March	2.975300000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.301029996e+000	9.832853923e-001	1.473530762e+000	4.420047772e-003	0.000000000e+000	0.000000000e+000	3.337858429e+000	-2.354573037e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	8.739790000e-001	-5.849900248e-002
Wilde	1.000000000e+001	1.000000000e+000	0.000000000e+000	Drama	R	English	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.942400000e-002	3.500000000e+000	7.000000000e+000	May	2.157000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	-1.158490367e+000	3.338501451e-001	9.917714286e-003	0.000000000e+000	0.000000000e+000	8.450980400e-001	-2.003588407e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Without Limits	2.500000000e+001	0.000000000e+000	0.000000000e+000	Drama	PG-13	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.618000000e-002	3.000000000e+000	5.000000000e+000	September	7.774230000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.397940009e+000	-1.250418265e+000	-1.093426149e-001	1.123600000e-002	0.000000000e+000	0.000000000e+000	6.989700043e-001	-1.949388269e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		
Woo	1.300000000e+001	0.000000000e+000	0.000000000e+000	Comedy	R	USA	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.517263000e+000	1.500000000e+000	6.250000000e+002	May	8.026000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.113943352e+000	4.009285924e-001	9.044991554e-001	4.027620800e-003	0.000000000e+000	0.000000000e+000	2.795880017e+000	-2.394951425e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000		
Wrongfully Accused		0.000000000e+000	0.000000000e+000	Comedy	PG-13	Non-English	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	3.504630000e+000		2.062000000e+003	August	9.604000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		5.446421742e-001	9.824521514e-001	1.699626576e-003	1.000000000e+000	1.000000000e+000	3.314288661e+000	-2.769646487e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000		
