S & P Index value	S & P return	Date	Day	Logged S&P	Lag Log S&P	Diff S&P
112.71	0.009765275	730329	2680	4.724818148	4.715100245	0.009717903
111.52	-0.010558069	730330	2681	4.714203947	4.724818148	-0.010614201
110.18	-0.012015782	730402	2682	4.702115392	4.714203947	-0.012088555
109.24	-0.008531494	730403	2683	4.693547297	4.702115392	-0.008568095
108.77	-0.004302453	730404	2684	4.689235561	4.693547297	-0.004311736
108.52	-0.002298428	730405	2685	4.686934488	4.689235561	-0.002301073
109.28	0.007003317	730406	2686	4.693913396	4.686934488	0.006978908
110.86	0.014458272	730409	2687	4.708268144	4.693913396	0.014354748
112.21	0.012177521	730410	2688	4.720372116	4.708268144	0.012103972
112.68	0.004188575	730411	2689	4.724551943	4.720372116	0.004179827
112.58	-0.000887469	730412	2690	4.72366408	4.724551943	-0.000887863
112.08	-0.004441286	730413	2691	4.719212902	4.72366408	-0.004451178
111.44	-0.005710207	730416	2692	4.713486329	4.719212902	-0.005726573
110.94	-0.004486719	730417	2693	4.708989515	4.713486329	-0.004496815
111.54	0.005408329	730418	2694	4.714383271	4.708989515	0.005393756
112.17	0.005648198	730419	2695	4.720015578	4.714383271	0.005632307
111.57	-0.005349024	730423	2696	4.714652197	4.720015578	-0.005363381
109.99	-0.014161513	730424	2697	4.700389453	4.714652197	-0.014262744
108.34	-0.015001364	730425	2698	4.68527443	4.700389453	-0.015115022
108.89	0.005076611	730426	2699	4.690338198	4.68527443	0.005063768
107.23	-0.015244742	730427	2700	4.67497606	4.690338198	-0.015362138
106.97	-0.002424695	730430	2701	4.672548421	4.67497606	-0.002427639
107.1	0.001215294	730501	2702	4.673762977	4.672548421	0.001214556
108.43	0.012418301	730502	2703	4.686104803	4.673762977	0.012341826
110.22	0.016508346	730503	2704	4.702478368	4.686104803	0.016373565
111	0.007076756	730504	2705	4.709530201	4.702478368	0.007051833
110.53	-0.004234234	730507	2706	4.705286977	4.709530201	-0.004243224
111.25	0.006514069	730508	2707	4.711779921	4.705286977	0.006492944
110.44	-0.007280899	730509	2708	4.704472387	4.711779921	-0.007307534
109.54	-0.008149221	730510	2709	4.696289779	4.704472387	-0.008182608
108.17	-0.012506847	730511	2710	4.683704064	4.696289779	-0.012585716
105.9	-0.020985486	730514	2711	4.662495253	4.683704064	-0.021208811
106.57	0.006326723	730515	2712	4.668802046	4.662495253	0.006306794
106.43	-0.001313691	730516	2713	4.667487492	4.668802046	-0.001314554
105.56	-0.008174387	730517	2714	4.659279512	4.667487492	-0.00820798
103.86	-0.016104585	730518	2715	4.643043838	4.659279512	-0.016235673
102.73	-0.010880031	730521	2716	4.632104187	4.643043838	-0.010939651
103.58	0.008274117	730522	2717	4.640344261	4.632104187	0.008240074
104.07	0.004730643	730523	2718	4.64506375	4.640344261	0.004719489
107.14	0.029499375	730524	2719	4.67413639	4.64506375	0.029072641
107.94	0.007466866	730525	2720	4.681575517	4.67413639	0.007439127
107.51	-0.003983695	730529	2721	4.677583866	4.681575517	-0.003991651
105.91	-0.014882337	730530	2722	4.662589677	4.677583866	-0.01499419
104.95	-0.0090643	730531	2723	4.653484046	4.662589677	-0.009105631
103.93	-0.009718914	730601	2724	4.643717596	4.653484046	-0.009766451
102.97	-0.009236986	730604	2725	4.634437684	4.643717596	-0.009279912
104.62	0.016024085	730605	2726	4.650334738	4.634437684	0.015897054
104.31	-0.002963105	730606	2727	4.647367235	4.650334738	-0.002967503
105.84	0.014667817	730607	2728	4.66192852	4.647367235	0.014561285
107.03	0.011243386	730608	2729	4.673109169	4.66192852	0.011180649
106.7	-0.003083248	730611	2730	4.670021158	4.673109169	-0.003088011
108.29	0.014901593	730612	2731	4.684812814	4.670021158	0.014791655
107.6	-0.006371779	730613	2732	4.678420648	4.684812814	-0.006392166
106.4	-0.011152416	730614	2733	4.667205577	4.678420648	-0.011215071
105.1	-0.012218045	730615	2734	4.654912278	4.667205577	-0.012293299
103.6	-0.014272122	730618	2735	4.64053733	4.654912278	-0.014374948
103.99	0.003764479	730619	2736	4.644294741	4.64053733	0.003757411
104.44	0.004327339	730620	2737	4.648612744	4.644294741	0.004318003
103.21	-0.011777097	730621	2738	4.636765748	4.648612744	-0.011846996
103.7	0.004747602	730622	2739	4.641502115	4.636765748	0.004736368
102.25	-0.013982642	730625	2740	4.627420795	4.641502115	-0.01408132
103.3	0.010268949	730626	2741	4.637637376	4.627420795	0.010216581
103.62	0.003097773	730627	2742	4.640730361	4.637637376	0.003092985
104.69	0.010326192	730628	2743	4.651003602	4.640730361	0.010273241
104.26	-0.004107365	730629	2744	4.646887779	4.651003602	-0.004115823
102.9	-0.013044312	730702	2745	4.633757643	4.646887779	-0.013130137
